Nepean Hospital,Public,Derby Street,"Kingswood, NSW 2747","
02 4734 2000
",http://www.nbmlhd.health.nsw.gov.au/Nepean-Hospital/Nepean-Hospital,> 500,Member of Healthscope,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Major plastic or reconstructive surgery unit', 'Neonatal intensive care unit', 'Neurosurgical unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Nepean Private Hospital,Private,1-9 Barber Avenue,"Kingswood, NSW 2747","
02 4732 7333
",http://www.nepeanprivatehospital.com.au,100–199,Member of Healthscope,"['Obstetric services', 'Paediatric service']"
Neringah Hospital,Public,4-12 Neringah Avenue,"Wahroonga, NSW 2076","
02 9488 2200
",http://www.nepeanprivatehospital.com.au,< 50,Member of Healthscope,['Hospice care unit']
New Farm Clinic,Private,22 Sargent Street,"New Farm, Qld 4005","
07 3254 9100
",http://www.newfarmclinic.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
New Norfolk District Hospital,Public,3 Richmond Street,"New Norfolk, Tas 7140","
03 6166 1300
",http://www.dhhs.tas.gov.au/service_information/service_delivery_points/new_norfolk_district_hospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
Newcastle Private Hospital,Private,14 Lookout Road,"New Lambton Heights, NSW 2305","
02 4941 8400
",http://www.newcastleprivatehospital.com.au,100–199,Member of Healthscope,"['Intensive care unit', 'Obstetric services', 'Paediatric service']"
Newman Hospital,Public,54 Mindarra Drive,"Newman, WA 6753","
08 9175 8333
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=131,< 50,Member of Healthscope,['Emergency services']
"Next Step Drug And Alcohol Services, East Perth",Public,32 Moore Street,"East Perth, WA 6004","
08 9219 1919
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=131,< 50,Member of Healthscope,['Alcohol and drug unit']
Nickol Bay Hospital,Public,Lot 2898 Millstream Road,"Karratha, WA 6714","
08 9143 2333
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=253,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Obstetric services']"
Nimbin Multi Purpose Service,Public,35 Cullen Street,"Nimbin, NSW 2480","
02 6689 1400
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=253,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Noarlunga Public Hospital,Public,Alexander Kelly Drive,"Noarlunga Centre, SA 5168","
08 8384 9222
",http://www.sahealth.sa.gov.au/wps/wcm/connect/public+content/sa+health+internet/health+services/hospitals+and+health+services+metropolitan+adelaide/noarlunga+hospital/noarlunga+hospital,50–99,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Maintenance renal dialysis unit', 'Oncology unit', 'Psychiatric unit']"
Noosa Hospital,Private,111 Goodchap Street,"Noosaville, Qld 4566","
07 5455 9200
",http://www.noosahospital.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,"['Acute renal dialysis unit', 'Coronary care unit', 'Emergency department', 'Intensive care unit']"
Normanton Hospital,Public,Brown Street,"Normanton, Qld 4890","
07 4745 2100
",http://www.health.qld.gov.au/services/northwest/nwest_norm_hosp.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Emergency services']
Norseman Hospital,Public,Talbot Street,"Norseman, WA 6443","
08 9039 9200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=134,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Emergency services', 'Nursing home care unit']"
North East Soldiers' Memorial Hospital and Community Service Centre (Scottsdale Hospital),Public,Cameron Street,"Scottsdale, Tas 7260","
03 6778 8522
",http://www.dhhs.tas.gov.au/service_information/service_delivery_points/north_east_soldiers_memorial_hospital_and_community_service_centre/_nocache?SQ_DESIGN_NAME=v2,< 50,Member of Ramsay Health Care Australia Pty Ltd,[]
North Eastern Rehabilitation Centre,Private,134-144 Ford Street,"Ivanhoe, Vic 3079","
03 9474 8900
",http://www.northeasternrehabilitationcentre.com.au,< 50,Member of Healthscope,[]
North Lakes Day Hospital,Private,7 Endeavour Boulevard,"North Lakes, Qld 4509","
07 3833 6755
",http://www.montserrat.com.au,< 50,Member of Montserrat Day Hospitals,[]
North Midlands Health Service,Public,Thomas Street,"Three Springs, WA 6519","
08 9954 3200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=136,< 50,Member of Montserrat Day Hospitals,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
North Queensland Day Surgical Centre,Private,119 Kings Road,"Pimlico, Qld 4812","
07 4725 2677
",http://www.visioneyeinstitute.com.au,not available,Member of Vision Eye Institute,[]
North Shore Private Hospital,Private,3 Westbourne Street,"St Leonards, NSW 2065","
02 8425 3000
",http://www.northshoreprivate.com.au,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Intensive care unit', 'Obstetric services']"
North West Private Hospital,Private,137 Flockton Street,"Everton Park, Qld 4053","
07 3246 3133
",http://www.northwestprivatehospital.com.au,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Obstetric services', 'Paediatric service']"
North West Regional Hospital,Public,23 Brickport Road,"Burnie, Tas 7320","
03 6430 6666
",http://www.dhhs.tas.gov.au/service_information/service_delivery_points/north_west_regional_hospital,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Diabetes unit', 'Emergency department', 'Geriatric assessment unit', 'Intensive care unit', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Northam Hospital,Public,Robinson Street,"Northam, WA 6401","
08 9690 1300
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=137,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Obstetric services', 'Oncology unit', 'Rehabilitation unit']"
Northampton Kalbarri Health Service,Public,Stephen Street,"Northampton, WA 6535","
08 9934 0200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=138,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Northeast Health Wangaratta,Public,35-47 Green Street,"Wangaratta, Vic 3677","
03 5722 5111
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=138,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Rehabilitation unit']"
Northern Yorke Peninsula Health Service (Wallaroo),Public,1 Ernest Terrace,"Wallaroo, SA 5556","
08 8823 0200
",http://www.sahealth.sa.gov.au/wallaroohospital,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Domiciliary care unit', 'Emergency services', 'Geriatric assessment unit', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Paediatric service', 'Rehabilitation unit']"
Northpark Private Hospital,Private,Corner of Plenty and Greenhills Roads,"Bundoora, Vic 3083","
03 9468 0100
",http://www.northparkprivatehospital.com.au,100–199,Member of Healthscope,"['Obstetric services', 'Paediatric service', 'Psychiatric unit']"
Northside Clinic,Private,2 Greenwich Road,"Greenwich, NSW 2065","
02 9433 3555
",http://www.northsidegroup.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Northside Cremorne Clinic,Private,3 Harrison Street,"Cremorne, NSW 2090","
02 9909 8577
",http://www.northsidegroup.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Northside Macarthur Clinic,Private,92-96 Dumaresq Street,"Campbelltown, NSW 2560","
02 4640 5555
",http://www.northsidemacarthur.com.au/,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Northside West Clinic,Private,23-27 Lytton Street,"Wentworthville, NSW 2145","
02 8833 2222
",http://www.northsidegroup.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,['Psychiatric unit']
Norwest Private Hospital,Private,11 Norbrik Drive,"Bella Vista, NSW 2153","
02 8882 8882
",http://www.norwestprivatehospital.com.au,200–500,Member of Healthscope,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Nowra Private Hospital,Private,Weeroona Place,"Nowra, NSW 2541","
02 4424 4700
",http://www.nowraprivate.com.au,50–99,Member of Ramsay Health Care Australia Pty Ltd,[]
Numurkah & District Health Service,Public,2 Katamatite Road,"Numurkah, Vic 3636","
03 5862 0555
",http://www.nowraprivate.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Nyngan Multi Purpose Service,Public,Hospital Road,"Nyngan, NSW 2825","
02 6835 1700
",http://www.nowraprivate.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Oakden Hospital,Public,200 Fosters Road,"Oakden, SA 5086","
08 8282 0444
",http://www.nowraprivate.com.au,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Nursing home care unit', 'Psychiatric unit', 'Rehabilitation unit']"
Oakey Hospital,Public,Corner Beale and Fitzpatrick Streets,"Oakey, Qld 4401","
07 4691 4888
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-oakey-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services']"
Oberon Multi Purpose Service,Public,67-73 North Street,"Oberon, NSW 2787","
02 6336 7200
",http://www.health.qld.gov.au/services/darlingdowns/ddowns-oakey-hs.asp,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Omeo District Health,Public,12 Easton Street,"Omeo, Vic 3898","
03 5159 0100
",http://www.gha.net.au/odh,< 50,Member of Ramsay Health Care Australia Pty Ltd,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Onslow Hospital,Public,Second Avenue,"Onslow, WA 6710","
08 9184 3200
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=221,< 50,Member of Ramsay Health Care Australia Pty Ltd,['Emergency services']
Orange Day Surgery Centre,Private,60-62 McNamara Street,"Orange, NSW 2800","
02 6360 3699
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=221,< 50,,[]
Orange Health Service,Public,1502 Forest Road,"Orange, NSW 2800","
02 6369 3000
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=221,200–500,,"['Acute renal dialysis unit', 'Alcohol and drug unit', 'Coronary care unit', 'Diabetes unit', 'Domiciliary care unit', 'Emergency department', 'Geriatric assessment unit', 'Hospice care unit', 'Intensive care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Paediatric service', 'Psychiatric unit', 'Rehabilitation unit']"
Orbost Regional Health,Public,104 Boundary Road,"Orbost, Vic 3888","
03 5154 6666
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=221,< 50,,"['Domiciliary care unit', 'Emergency services', 'Maintenance renal dialysis unit', 'Nursing home care unit', 'Obstetric services']"
Orroroo and District Health Service,Public,Pekina Road,"Orroroo, SA 5431","
08 8658 1023
",http://www.sahealth.sa.gov.au/orroroohealthservice,< 50,,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit']"
Orygen Inpatient Unit,Public,35 Mavis Street,"Footscray, Vic 3011","
03 8345 7550
",http://www.oyh.org.au,< 50,,['Psychiatric unit']
Osborne Park Hospital,Public,Osborne Place,"Stirling, WA 6021","
08 9346 8000
",http://www.oph.health.wa.gov.au,100–199,,"['Domiciliary care unit', 'Geriatric assessment unit', 'Major plastic or reconstructive surgery unit', 'Nursing home care unit', 'Obstetric services', 'Psychiatric unit', 'Rehabilitation unit']"
Otway Health & Community Services [Apollo Bay],Public,37-43 Mclachlan Street,"Apollo Bay, Vic 3233","
03 5237 8500
",http://www.otwayhealth.org.au,< 50,,['Emergency services']
Oxford Day Surgery and Dermatology,Private,"Suite 4, 1st Floor, 416-418 Oxford Street","Mount Hawthorn, WA 6016","
08 6140 1000
",http://www.oxforddaysurgery.com.au,< 50,,[]
Oxford Day Surgery Centre,Private,54 Oxford Terrace,"Unley, SA 5061","
08 8373 1755
",http://www.oxforddaysurgery.com.au,not available,Member of Montserrat Day Hospitals,[]
Pacific Private Day Hospital,Private,123 Nerang Street,"Southport, Qld 4215","
07 5556 6222
",http://www.pacificprivatehospital.com.au,< 50,Member of Healthscope,[]
Pambula Hospital,Public,Merimbola Street,"Pambula, NSW 2549","
02 6495 6002
",http://www.pacificprivatehospital.com.au,< 50,Member of Healthscope,"['Alcohol and drug unit', 'Domiciliary care unit']"
Paraburdoo Hospital,Public,Lot 608 Rocklea Road,"Paraburdoo, WA 6754","
08 9159 8222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=254,< 50,Member of Healthscope,['Emergency services']
Parkside Cosmetic Surgery,Private,7 Unley Road,"Parkside, SA 5063","
08 8357 0300
",http://www.parksidecosmetic.com.au,< 50,,[]
Parkwynd Private Hospital,Private,137 East Terrace,"Adelaide, SA 5000","
08 8223 3294
",http://www.parkwyndprivatehospital.com.au,< 50,Member of Healthscope,['Paediatric service']
Peak Hill Multipurpose Service,Public,111 Newell Highway,"Peak Hill, NSW 2869","
02 6861 7100
",http://www.parkwyndprivatehospital.com.au,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency department', 'Nursing home care unit']"
Peel Health Campus,Public,110 Lakes Road,"Mandurah, WA 6210","
08 9531 8000
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=2514,100–199,Member of Healthscope,"['Emergency department', 'Hospice care unit', 'Maintenance renal dialysis unit', 'Obstetric services', 'Oncology unit', 'Rehabilitation unit']"
Pemberton Hospital,Public,Railway Cresent,"Pemberton, WA 6260","
08 9776 4000
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=149,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Geriatric assessment unit', 'Nursing home care unit']"
Peninsula Private Hospital Queensland,Private,Corner of George and Florence Streets,"Kippa-Ring, Qld 4021","
07 3883 9300
",http://www.peninsulaprivate.com.au,< 50,Member of Healthscope,[]
Peninsula Private Hospital Victoria,Private,525 McClelland Drive,"Frankston, Vic 3199","
03 9788 3466
",http://www.peninsulaph.com.au/,100–199,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Obstetric services']"
Pennant Hills Day Endoscopy Centre,Private,10 Ramsay Road,"Pennant Hills, NSW 2120","
02 9875 2311
",http://www.phdec.com.au,not available,,[]
Penola War Memorial Hospital,Public,18 Church Street,"Penola, SA 5277","
08 8737 2311
",http://www.sahealth.sa.gov.au/penolahospital,< 50,,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Perfect Vision Day Surgery,Private,3/25-29 Hunter Street,"Hornsby, NSW 2077","
131340
",http://www.perfectvision.com.au,not available,,[]
Perth Clinic,Private,27-29 Havelock Street,"West Perth, WA 6005","
08 9481 4888
",http://www.perthclinic.com.au,50–99,,['Psychiatric unit']
Peter MacCallum Cancer Centre,Public,305 Grattan Street,"Melbourne, Vic 3000","
03 9656 1111
",http://www.petermac.org,100–199,,"['Bone marrow transplantation unit', 'Clinical genetics unit', 'Domiciliary care unit', 'Infectious diseases unit', 'Intensive care unit', 'Neurosurgical unit', 'Oncology unit']"
Peterborough Soldiers' Memorial Hospital,Public,23 Hurlstone Street,"Peterborough, SA 5422","
08 8651 0400
",http://www.sahealth.sa.gov.au/peterboroughhospital,< 50,,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Obstetric services']"
Pindara Day Procedure Centre,Private,13 Carrara Street,"Benowa, Qld 4217","
07 5588 9588
",http://www.sahealth.sa.gov.au/peterboroughhospital,not available,Member of Ramsay Health Care Australia Pty Ltd,['Paediatric service']
Pindara Private Hospital,Private,Allchurch Avenue,"Benowa, Qld 4217","
07 5588 9888
",http://www.pindaraprivate.com.au,200–500,Member of Ramsay Health Care Australia Pty Ltd,"['Coronary care unit', 'Emergency department', 'Intensive care unit', 'Obstetric services', 'Paediatric service']"
Pine Rivers Private Hospital,Private,34 Dixon Street,"Strathpine, Qld 4500","
07 3881 7222
",http://www.pineriversprivatehospital.com.au,50–99,Member of Healthscope,['Psychiatric unit']
Pingelly Hospital,Public,38 Stratford Street,"Pingelly, WA 6308","
08 9887 2222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=150,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
Pinnaroo Soldiers' Memorial Hospital,Public,Bundey Terrace,"Pinnaroo, SA 5304","
08 8577 9222
",http://www.sahealth.sa.gov.au/pinnaroohospital,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Nursing home care unit', 'Sleep centre']"
Plantagenet Hospital,Public,Langton Road,"Mount Barker, WA 6324","
08 9892 1222
",http://www.health.wa.gov.au/services/detail.cfm?Unit_ID=151,< 50,Member of Healthscope,"['Domiciliary care unit', 'Emergency services', 'Hospice care unit', 'Nursing home care unit']"
